criterio,inicio,fin,tipo,descripcion
informacion,2022-02-20,2022-04-20,top,Confidencialidad
informacion,2022-02-20,2022-04-20,top,Investigación cualitativa
informacion,2021-12-20,2022-02-20,aumento,Normas de Información Financiera (NIF) Serie A
informacion,2021-12-20,2022-02-20,aumento,Información financiera
informacion,2021-12-20,2022-02-20,aumento,Contabilidad
informacion,2021-12-20,2022-02-20,aumento,Estados financieros
informacion,2021-12-20,2022-02-20,aumento,Boletín informativo
informacion,2021-12-20,2022-02-20,aumento,Hardware
informacion,2021-12-20,2022-02-20,aumento,Usuario
informacion,2021-12-20,2022-02-20,aumento,Información
informacion,2021-12-20,2022-02-20,top,Información
informacion,2021-12-20,2022-02-20,top,Sistema
informacion,2021-12-20,2022-02-20,top,Etiqueta de información nutricional
informacion,2021-12-20,2022-02-20,top,Tecnología
informacion,2021-12-20,2022-02-20,top,Nutrición
informacion,2021-12-20,2022-02-20,top,Dato
informacion,2021-12-20,2022-02-20,top,Sistema de información
informacion,2021-12-20,2022-02-20,top,Fuente de información
informacion,2021-12-20,2022-02-20,top,Tecnología de la información
informacion,2021-12-20,2022-02-20,top,Alumno
informacion,2021-12-20,2022-02-20,top,Comunicación
informacion,2021-12-20,2022-02-20,top,Tecnologías de la información y la comunicación
informacion,2021-12-20,2022-02-20,top,Universidad Autonoma Metropolitana
informacion,2021-12-20,2022-02-20,top,Universidad Autónoma Metropolitana
informacion,2021-12-20,2022-02-20,top,Investigación
informacion,2021-12-20,2022-02-20,top,Organización
informacion,2021-12-20,2022-02-20,top,Información financiera
informacion,2021-12-20,2022-02-20,top,Contabilidad
informacion,2021-12-20,2022-02-20,top,Normas de Información Financiera (NIF) Serie A
informacion,2021-12-20,2022-02-20,top,Información
informacion,2021-12-20,2022-02-20,top,Usuario
informacion,2021-12-20,2022-02-20,top,Estados financieros
informacion,2021-12-20,2022-02-20,top,Boletín informativo
informacion,2021-12-20,2022-02-20,top,Hardware
informacion,2021-10-20,2021-12-20,aumento,Universidad Autonoma Metropolitana
informacion,2021-10-20,2021-12-20,aumento,Reportaje
informacion,2021-10-20,2021-12-20,aumento,Universidad Autónoma Metropolitana
informacion,2021-10-20,2021-12-20,aumento,Texto informativo
informacion,2021-10-20,2021-12-20,aumento,Alumno
informacion,2021-10-20,2021-12-20,aumento,Auditoría
informacion,2021-10-20,2021-12-20,aumento,Genética
informacion,2021-10-20,2021-12-20,aumento,Recurso
informacion,2021-10-20,2021-12-20,top,Información
informacion,2021-10-20,2021-12-20,top,Sistema
informacion,2021-10-20,2021-12-20,top,Fuente de información
informacion,2021-10-20,2021-12-20,top,Tecnología
informacion,2021-10-20,2021-12-20,top,Etiqueta de información nutricional
informacion,2021-10-20,2021-12-20,top,Texto
informacion,2021-10-20,2021-12-20,top,Dato
informacion,2021-10-20,2021-12-20,top,Sistema de información
informacion,2021-10-20,2021-12-20,top,Nutrición
informacion,2021-10-20,2021-12-20,top,Tecnología de la información
informacion,2021-10-20,2021-12-20,top,Comunicación
informacion,2021-10-20,2021-12-20,top,Tecnologías de la información y la comunicación
informacion,2021-10-20,2021-12-20,top,Investigación
informacion,2021-10-20,2021-12-20,top,Geografía
informacion,2021-10-20,2021-12-20,top,Alumno
informacion,2021-10-20,2021-12-20,top,Organización
informacion,2021-10-20,2021-12-20,top,Universidad Autonoma Metropolitana
informacion,2021-10-20,2021-12-20,top,Recurso
informacion,2021-10-20,2021-12-20,top,Universidad Autónoma Metropolitana
informacion,2021-10-20,2021-12-20,top,Genética
informacion,2021-10-20,2021-12-20,top,Reportaje
informacion,2021-10-20,2021-12-20,top,Texto informativo
informacion,2021-10-20,2021-12-20,top,Auditoría
informacion,2021-08-20,2021-10-20,aumento,Globo celeste
informacion,2021-08-20,2021-10-20,aumento,Información geográfica
informacion,2021-08-20,2021-10-20,aumento,Hardware
informacion,2021-08-20,2021-10-20,aumento,Red social
informacion,2021-08-20,2021-10-20,aumento,Fuente de información
informacion,2021-08-20,2021-10-20,aumento,Informática
informacion,2021-08-20,2021-10-20,aumento,Comunicación
informacion,2021-08-20,2021-10-20,aumento,Organización
informacion,2021-08-20,2021-10-20,aumento,Investigación
informacion,2021-08-20,2021-10-20,top,Información
informacion,2021-08-20,2021-10-20,top,Sistema
informacion,2021-08-20,2021-10-20,top,Fuente de información
informacion,2021-08-20,2021-10-20,top,Tecnología
informacion,2021-08-20,2021-10-20,top,Sistema de información
informacion,2021-08-20,2021-10-20,top,Etiqueta de información nutricional
informacion,2021-08-20,2021-10-20,top,Dato
informacion,2021-08-20,2021-10-20,top,Comunicación
informacion,2021-08-20,2021-10-20,top,Tecnología de la información
informacion,2021-08-20,2021-10-20,top,Nutrición
informacion,2021-08-20,2021-10-20,top,Tecnologías de la información y la comunicación
informacion,2021-08-20,2021-10-20,top,Investigación
informacion,2021-08-20,2021-10-20,top,Organización
informacion,2021-08-20,2021-10-20,top,Informática
informacion,2021-08-20,2021-10-20,top,Información financiera
informacion,2021-08-20,2021-10-20,top,Información geográfica
informacion,2021-08-20,2021-10-20,top,Red social
informacion,2021-08-20,2021-10-20,top,Hardware
informacion,2021-08-20,2021-10-20,top,Globo celeste
informacion,2021-06-20,2021-08-20,aumento,Universidad Autónoma Metropolitana Unidad Azcapotzalco
informacion,2021-06-20,2021-08-20,aumento,Universidad Autonoma Metropolitana
informacion,2021-06-20,2021-08-20,aumento,Universidad Autónoma Metropolitana
informacion,2021-06-20,2021-08-20,aumento,Columna
informacion,2021-06-20,2021-08-20,aumento,Alumno
informacion,2021-06-20,2021-08-20,aumento,Gaceta de Información y Consultoría
informacion,2021-06-20,2021-08-20,aumento,Almacenamiento en nube
informacion,2021-06-20,2021-08-20,aumento,Tecnología de la información
informacion,2021-06-20,2021-08-20,top,Información
informacion,2021-06-20,2021-08-20,top,Etiqueta de información nutricional
informacion,2021-06-20,2021-08-20,top,Nutrición
informacion,2021-06-20,2021-08-20,top,Sistema
informacion,2021-06-20,2021-08-20,top,Tecnología
informacion,2021-06-20,2021-08-20,top,Alumno
informacion,2021-06-20,2021-08-20,top,Sistema de información
informacion,2021-06-20,2021-08-20,top,Tecnología de la información
informacion,2021-06-20,2021-08-20,top,Dato
informacion,2021-06-20,2021-08-20,top,Universidad Autonoma Metropolitana
informacion,2021-06-20,2021-08-20,top,Universidad Autónoma Metropolitana
informacion,2021-06-20,2021-08-20,top,Comunicación
informacion,2021-06-20,2021-08-20,top,Fuente de información
informacion,2021-06-20,2021-08-20,top,Tecnologías de la información y la comunicación
informacion,2021-06-20,2021-08-20,top,Gaceta de Información y Consultoría
informacion,2021-06-20,2021-08-20,top,Columna
informacion,2021-06-20,2021-08-20,top,Universidad Autónoma Metropolitana Unidad Azcapotzalco
informacion,2021-06-20,2021-08-20,top,Almacenamiento en nube
informacion,2021-04-20,2021-06-20,aumento,Sobre
informacion,2021-04-20,2021-06-20,aumento,Vocal cerrada
informacion,2021-04-20,2021-06-20,aumento,Acotaciones
informacion,2021-04-20,2021-06-20,aumento,Párrafo
informacion,2021-04-20,2021-06-20,aumento,Encuesta
informacion,2021-04-20,2021-06-20,aumento,Tríptico
informacion,2021-04-20,2021-06-20,aumento,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales"
informacion,2021-04-20,2021-06-20,aumento,Derecho de acceso a la información
informacion,2021-04-20,2021-06-20,aumento,Seguridad de la información
informacion,2021-04-20,2021-06-20,aumento,Acceso a la información
informacion,2021-04-20,2021-06-20,aumento,Redacción
informacion,2021-04-20,2021-06-20,aumento,Transparencia
informacion,2021-04-20,2021-06-20,top,Información
informacion,2021-04-20,2021-06-20,top,Etiqueta de información nutricional
informacion,2021-04-20,2021-06-20,top,Nutrición
informacion,2021-04-20,2021-06-20,top,Sistema
informacion,2021-04-20,2021-06-20,top,Texto
informacion,2021-04-20,2021-06-20,top,Organización
informacion,2021-04-20,2021-06-20,top,Tecnología
informacion,2021-04-20,2021-06-20,top,Fuente de información
informacion,2021-04-20,2021-06-20,top,Dato
informacion,2021-04-20,2021-06-20,top,Sistema de información
informacion,2021-04-20,2021-06-20,top,Tecnología de la información
informacion,2021-04-20,2021-06-20,top,Gráfica
informacion,2021-04-20,2021-06-20,top,Investigación
informacion,2021-04-20,2021-06-20,top,Comunicación
informacion,2021-04-20,2021-06-20,top,Tecnologías de la información y la comunicación
informacion,2021-04-20,2021-06-20,top,Enciclopedia
informacion,2021-04-20,2021-06-20,top,Encuesta
informacion,2021-04-20,2021-06-20,top,Acceso a la información
informacion,2021-04-20,2021-06-20,top,Derecho de acceso a la información
informacion,2021-04-20,2021-06-20,top,Seguridad de la información
informacion,2021-04-20,2021-06-20,top,Tríptico
informacion,2021-04-20,2021-06-20,top,Párrafo
informacion,2021-04-20,2021-06-20,top,Sobre
informacion,2021-04-20,2021-06-20,top,Redacción
informacion,2021-04-20,2021-06-20,top,Vocal cerrada
informacion publica,2023-02-20,2023-04-20,aumento,Administración
informacion publica,2023-02-20,2023-04-20,aumento,Constitución Política de los Estados Unidos Mexicanos
informacion publica,2023-02-20,2023-04-20,aumento,Empresa
informacion publica,2023-02-20,2023-04-20,aumento,Acceso a la información
informacion publica,2023-02-20,2023-04-20,aumento,Derecho de acceso a la información
informacion publica,2023-02-20,2023-04-20,top,Información
informacion publica,2023-02-20,2023-04-20,top,Acceso a la información
informacion publica,2023-02-20,2023-04-20,top,Derecho
informacion publica,2023-02-20,2023-04-20,top,Transparencia
informacion publica,2023-02-20,2023-04-20,top,Sistema
informacion publica,2023-02-20,2023-04-20,top,Empresa
informacion publica,2023-02-20,2023-04-20,top,Dato
informacion publica,2023-02-20,2023-04-20,top,Administración
informacion publica,2023-02-20,2023-04-20,top,Derecho de acceso a la información
informacion publica,2023-02-20,2023-04-20,top,"Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno"
informacion publica,2023-02-20,2023-04-20,top,Constitución Política de los Estados Unidos Mexicanos
informacion publica,2022-12-20,2023-02-20,aumento,Persona
informacion publica,2022-12-20,2023-02-20,aumento,Gobierno
informacion publica,2022-12-20,2023-02-20,aumento,Seguridad
informacion publica,2022-12-20,2023-02-20,aumento,Transparencia
informacion publica,2022-12-20,2023-02-20,aumento,Administración
informacion publica,2022-12-20,2023-02-20,aumento,Dato
informacion publica,2022-12-20,2023-02-20,top,Información
informacion publica,2022-12-20,2023-02-20,top,Derecho
informacion publica,2022-12-20,2023-02-20,top,Acceso a la información
informacion publica,2022-12-20,2023-02-20,top,Administración
informacion publica,2022-12-20,2023-02-20,top,Transparencia
informacion publica,2022-12-20,2023-02-20,top,Persona
informacion publica,2022-12-20,2023-02-20,top,Dato
informacion publica,2022-12-20,2023-02-20,top,Gobierno
informacion publica,2022-12-20,2023-02-20,top,Seguridad
informacion publica,2022-12-20,2023-02-20,top,Federación
informacion publica,2022-10-20,2022-12-20,aumento,Ejemplo
informacion publica,2022-10-20,2022-12-20,aumento,Comunicación
informacion publica,2022-10-20,2022-12-20,top,Información
informacion publica,2022-10-20,2022-12-20,top,Acceso a la información
informacion publica,2022-10-20,2022-12-20,top,Derecho
informacion publica,2022-10-20,2022-12-20,top,Comunicación
informacion publica,2022-10-20,2022-12-20,top,Administración
informacion publica,2022-10-20,2022-12-20,top,Ejemplo
informacion publica,2022-10-20,2022-12-20,top,Información personal
informacion publica,2022-08-20,2022-10-20,aumento,Protección de datos personales
informacion publica,2022-08-20,2022-10-20,aumento,Información personal
informacion publica,2022-08-20,2022-10-20,aumento,Administración
informacion publica,2022-08-20,2022-10-20,aumento,Administración pública
informacion publica,2022-08-20,2022-10-20,aumento,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales"
informacion publica,2022-08-20,2022-10-20,aumento,Solicitud de información
informacion publica,2022-08-20,2022-10-20,aumento,Salud
informacion publica,2022-08-20,2022-10-20,aumento,Funcionario
informacion publica,2022-08-20,2022-10-20,aumento,Constitución
informacion publica,2022-08-20,2022-10-20,aumento,Definición
informacion publica,2022-08-20,2022-10-20,top,Información
informacion publica,2022-08-20,2022-10-20,top,Acceso a la información
informacion publica,2022-08-20,2022-10-20,top,Derecho
informacion publica,2022-08-20,2022-10-20,top,Transparencia
informacion publica,2022-08-20,2022-10-20,top,Protección de datos personales
informacion publica,2022-08-20,2022-10-20,top,Constitución
informacion publica,2022-08-20,2022-10-20,top,Definición
informacion publica,2022-08-20,2022-10-20,top,Acceso
informacion publica,2022-08-20,2022-10-20,top,Información personal
informacion publica,2022-08-20,2022-10-20,top,"Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno"
informacion publica,2022-08-20,2022-10-20,top,Administración
informacion publica,2022-08-20,2022-10-20,top,Administración pública
informacion publica,2022-08-20,2022-10-20,top,Dato
informacion publica,2022-08-20,2022-10-20,top,"Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales"
informacion publica,2022-08-20,2022-10-20,top,Derecho de acceso a la información
informacion publica,2022-08-20,2022-10-20,top,Solicitud de información
informacion publica,2022-08-20,2022-10-20,top,Federación
informacion publica,2022-08-20,2022-10-20,top,Salud
informacion publica,2022-08-20,2022-10-20,top,Funcionario
informacion publica,2022-06-20,2022-08-20,aumento,Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental
informacion publica,2022-06-20,2022-08-20,aumento,Derechos
informacion publica,2022-06-20,2022-08-20,aumento,Persona
informacion publica,2022-06-20,2022-08-20,aumento,Sistema
informacion publica,2022-06-20,2022-08-20,top,Información
informacion publica,2022-06-20,2022-08-20,top,Derecho
informacion publica,2022-06-20,2022-08-20,top,Acceso a la información
informacion publica,2022-06-20,2022-08-20,top,"Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno"
informacion publica,2022-06-20,2022-08-20,top,Persona
informacion publica,2022-06-20,2022-08-20,top,Transparencia
informacion publica,2022-06-20,2022-08-20,top,Sistema
informacion publica,2022-06-20,2022-08-20,top,Derechos
informacion publica,2022-06-20,2022-08-20,top,Federación
informacion publica,2022-06-20,2022-08-20,top,Acceso
informacion publica,2022-06-20,2022-08-20,top,Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental
informacion publica,2022-06-20,2022-08-20,top,Constitución
informacion publica,2022-06-20,2022-08-20,top,Dato
informacion publica,2022-06-20,2022-08-20,top,Derecho de acceso a la información
